S0,K,T,r,sigma,price
93.1029474362731,131.43679723143578,1.632184256706387,0.014811101611703636,0.21917569264769554,1.9231508097393781
117.85945128649473,68.13554428517818,0.16682900935411454,0.06195229540579022,0.44346090741455557,50.422795930359136
134.6697423607111,110.919822845608,1.171144055388868,0.041618167953565724,0.3473939970135689,36.015650176311674
60.61786226928234,89.7999663837254,0.7467061857692897,0.0801455707103014,0.11523485444486142,0.0007484628493115316
73.20512915030122,117.84816067665815,0.5382452530786395,0.09756278772838414,0.1854651801288128,0.002509497201104329
147.0826775766909,82.6780105009675,1.973913078289479,0.04637651093304158,0.3518036175519228,73.74649822949839
105.44651551172137,139.93984078988433,0.850992997828871,0.07093252187594772,0.45723981708288197,9.281124872909478
80.51567999646068,59.43888006731868,1.305118275433779,0.028007121784612538,0.2800245221704245,24.80009668256416
81.9441432133317,104.90133939310908,0.9617166236042975,0.05327008423395455,0.41548397503793244,7.432706026513734
107.09422696381807,94.76776337251067,1.43161288658157,0.09068020209670068,0.24764386862516405,26.907445702207973
140.3567485511303,127.73764971643686,0.41338182492181663,0.026639672201126813,0.14370313771069052,14.800160441139779
64.35488909482956,72.29767721146345,1.8611107101663946,0.07231095644645394,0.31941714808344845,11.614542006606662
51.93890230730176,144.2485292442143,1.0604358243755996,0.060507244151085625,0.3798814620822668,0.06732374008700374
127.77253361418843,55.983848962932825,0.62022698353976,0.016245165197178724,0.15709750801324845,72.34975384621899
119.67844283208251,122.96251319348812,1.7570630796253681,0.08731449958868324,0.25165676660835745,23.0720216371103
94.36013093218207,76.90364345908165,0.27964678639546037,0.03443825408816338,0.48531755432486534,20.64381335268966
98.8807700574398,120.31748816370964,1.5174872605130076,0.06653245622292162,0.10830320157110691,1.9238565348051448
124.53181892633438,78.93734537065029,1.0021300914697349,0.032022750442847615,0.32933029606938363,49.06596953550543
129.57207802683115,149.82493976131082,1.7689759411849082,0.09597538971342147,0.43633315674960615,30.856598471026707
53.26532889157534,50.62619345262647,0.3945363692939281,0.04757947463542224,0.2013049900531769,4.7627741636488095
65.65363621339202,128.82361393421888,0.6604086310602724,0.03969019376672805,0.29945845939218996,0.026842986485012127
142.1835451386869,71.82457391172647,1.1460781514644622,0.08105190355330706,0.4628073312342167,77.86277891741676
111.92035274580121,100.8908680640161,0.26056928392499684,0.01007045978680253,0.37143518142402177,14.880749984110086
86.4924636669457,98.5610174946487,1.6646964902989567,0.06567129320465029,0.1908381670713425,7.667444197343745
76.0553065687418,140.99891064688563,0.1340674283914268,0.08539734409190715,0.30154570639133454,0.0
100.53133480250835,58.938883896917105,1.5539656130596995,0.03535573821514845,0.13657312206923963,44.72904741249822
145.36933954805136,113.85962311178446,0.7732037477195263,0.05577775629237295,0.229574803262949,37.20697159083516
71.7940105125308,86.49319987744093,1.2709343352355063,0.01997498436830938,0.40854848362505436,8.821264668482641
59.18559534475207,108.30016629770398,1.8954623878002166,0.022228787858039143,0.49068670272827153,5.785389037105976
132.9779806546867,91.8590352870524,0.5052518517710268,0.07631543382070959,0.2712829660624266,44.73729734040834
112.92269313707948,136.98974810540676,1.4046767349354923,0.05167153225280345,0.16266275718808176,3.7311001775484125
88.66372117772698,62.75442764163017,0.8772585129365325,0.09187234442681075,0.39931466020643713,32.45884999892763
89.5926414988935,112.29933081194758,0.43986558113247154,0.06402648460119963,0.281484117731452,1.3733411009212235
115.1195696555078,88.05442666634917,1.8421349122188986,0.012731760898604989,0.45578174144029615,41.68842284965525
132.7357647009194,133.1825042143464,0.9602808107621967,0.08239450230263173,0.3597102422267199,23.122784995665572
56.302033830434084,66.756203584373,1.4403827074915172,0.039363401550799614,0.17756312713027,2.384264955644685
68.91352385282516,138.56038050726056,1.708457885403186,0.04834633185528219,0.12315350137650967,0.0
145.1240949332714,61.18437210097909,0.3358759056776762,0.09559880496934056,0.3394799336791039,85.87631339247206
102.73123849183321,116.10250137746334,1.0988350557163358,0.03015168141573668,0.4449329067021609,15.391271831910348
76.98115054517984,84.05730351805687,0.5890457934699952,0.06879311040975154,0.217705225199461,3.592845625813408
85.46517817303538,126.38274654746056,1.2253732039593161,0.09405625022016466,0.47741092965006826,9.737417587151834
109.82337994500995,74.06782172620296,0.699812857247889,0.049899871591478594,0.2595588196069002,38.46593927393993
142.3289210535586,103.13140908256173,1.5955829743295908,0.0758617888763547,0.15563791245222092,51.052449119585134
68.63252306357026,96.12288074567914,0.21094006197527052,0.023093990618363022,0.38133953772485263,0.15579601322539566
56.24114088714123,124.31736867874861,0.8337290655821561,0.01972558427602053,0.3179451487958431,0.03797032103215601
129.7204826027155,75.13354662805796,1.3296020609326662,0.0570216762367636,0.14517360515892508,60.074320417811506
122.43181895464659,146.01841187104583,0.5527268952690064,0.038093455797061325,0.2397252216935158,2.501992548055513
97.85656090825796,54.62877927348018,1.967057173140347,0.08365346038714051,0.4233980383723974,53.40690102298675
96.16410741582513,148.05499790236354,0.7922954169102012,0.028564283400774007,0.19562684893608095,0.07286083797995177
120.99866950884461,51.98129927739501,1.2445666696876287,0.0699960741121322,0.36664191596210005,73.47493427017714
125.2819481305778,118.96259728819132,0.12518176455050706,0.04394626620225609,0.47365241721272466,12.084426511966655
51.30526525899768,80.70750217884779,1.5552853635512291,0.09961443362757565,0.2886118415743113,2.431614232454722
63.71817719191313,102.66076223924756,1.3485634798184039,0.07765386047773064,0.21213768422603607,0.5378558665016142
